321	321	321	321	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	38	38	38	38	38	30	999999	49	49	49	49	49	49	41	51	51	51	51	51	51	43	351	351	351	351	999999	999999	999999	63	63	63	63	63	63	55	55	55	55	55	55	55	47	256	256	256	256	999999	999999	999999	295	295	295	295	999999	999999	999999	375	375	375	375	999999	999999	999999	61	61	61	61	61	61	53	345	345	345	345	999999	999999	999999	348	348	348	348	999999	999999	999999	67	67	67	67	67	67	59	55	55	55	55	55	55	47	66	66	66	66	66	66	58	278	278	278	278	999999	999999	999999	313	313	313	313	999999	999999	999999	39	39	39	39	39	31	999999	255	255	255	255	999999	999999	999999	64	64	64	64	64	64	56	20	20	20	20	12	999999	999999	319	319	319	319	999999	999999	999999	39	39	39	39	39	31	999999	54	54	54	54	54	54	46	414	414	414	414	999999	999999	999999	373	373	373	373	999999	999999	999999	42	42	42	42	42	34	999999	311	311	311	311	999999	999999	999999	65	65	65	65	65	65	57	330	330	330	330	999999	999999	999999	330	330	330	330	999999	999999	999999	19	19	19	19	11	999999	999999	440	440	440	440	999999	999999	999999	256	256	256	256	999999	999999	999999	269	269	269	269	999999	999999	999999	468	468	468	468	999999	999999	999999	397	397	397	397	999999	999999	999999	277	277	277	277	999999	999999	999999	0
321	321	321	321	321	999999	999999	999999	999999	999999	999999	999999	999999	999999	38	38	38	38	38	38	30	172	172	172	172	172	999999	999999	181	181	181	181	181	999999	999999	351	351	351	351	351	999999	999999	229	229	229	229	229	999999	999999	195	195	195	195	195	999999	999999	256	256	256	256	256	999999	999999	295	295	295	295	295	999999	999999	375	375	375	375	375	999999	999999	219	219	219	219	219	999999	999999	345	345	345	345	345	999999	999999	348	348	348	348	348	999999	999999	246	246	246	246	246	999999	999999	196	196	196	196	196	999999	999999	240	240	240	240	240	999999	999999	278	278	278	278	278	999999	999999	313	313	313	313	313	999999	999999	39	39	39	39	39	39	31	255	255	255	255	255	999999	999999	234	234	234	234	234	999999	999999	20	20	20	20	20	12	999999	319	319	319	319	319	999999	999999	39	39	39	39	39	39	31	193	193	193	193	193	999999	999999	414	414	414	414	414	999999	999999	373	373	373	373	373	999999	999999	42	42	42	42	42	42	34	311	311	311	311	311	999999	999999	236	236	236	236	236	999999	999999	330	330	330	330	330	999999	999999	330	330	330	330	330	999999	999999	19	19	19	19	19	11	999999	440	440	440	440	440	999999	999999	256	256	256	256	256	999999	999999	269	269	269	269	269	999999	999999	468	468	468	468	468	999999	999999	397	397	397	397	397	999999	999999	277	277	277	277	277	999999	999999	0
321	321	321	321	321	321	999999	999999	999999	999999	999999	999999	999999	999999	129	129	129	129	129	129	999999	172	172	172	172	172	172	999999	181	181	181	181	181	181	999999	351	351	351	351	351	351	999999	229	229	229	229	229	229	999999	195	195	195	195	195	195	999999	256	256	256	256	256	256	999999	295	295	295	295	295	295	999999	375	375	375	375	375	375	999999	219	219	219	219	219	219	999999	345	345	345	345	345	345	999999	348	348	348	348	348	348	999999	246	246	246	246	246	246	999999	196	196	196	196	196	196	999999	240	240	240	240	240	240	999999	278	278	278	278	278	278	999999	313	313	313	313	313	313	999999	132	132	132	132	132	132	999999	255	255	255	255	255	255	999999	234	234	234	234	234	234	999999	20	20	20	20	20	20	12	319	319	319	319	319	319	999999	132	132	132	132	132	132	999999	193	193	193	193	193	193	999999	414	414	414	414	414	414	999999	373	373	373	373	373	373	999999	146	146	146	146	146	146	999999	311	311	311	311	311	311	999999	236	236	236	236	236	236	999999	330	330	330	330	330	330	999999	330	330	330	330	330	330	999999	19	19	19	19	19	19	11	440	440	440	440	440	440	999999	256	256	256	256	256	256	999999	269	269	269	269	269	269	999999	468	468	468	468	468	468	999999	397	397	397	397	397	397	999999	277	277	277	277	277	277	999999	0
321	321	321	321	321	321	321	999999	999999	999999	999999	999999	999999	999999	129	129	129	129	129	129	129	172	172	172	172	172	172	172	181	181	181	181	181	181	181	351	351	351	351	351	351	351	229	229	229	229	229	229	229	195	195	195	195	195	195	195	256	256	256	256	256	256	256	295	295	295	295	295	295	295	375	375	375	375	375	375	375	219	219	219	219	219	219	219	345	345	345	345	345	345	345	348	348	348	348	348	348	348	246	246	246	246	246	246	246	196	196	196	196	196	196	196	240	240	240	240	240	240	240	278	278	278	278	278	278	278	313	313	313	313	313	313	313	132	132	132	132	132	132	132	255	255	255	255	255	255	255	234	234	234	234	234	234	234	57	57	57	57	57	57	57	319	319	319	319	319	319	319	132	132	132	132	132	132	132	193	193	193	193	193	193	193	414	414	414	414	414	414	414	373	373	373	373	373	373	373	146	146	146	146	146	146	146	311	311	311	311	311	311	311	236	236	236	236	236	236	236	330	330	330	330	330	330	330	330	330	330	330	330	330	330	52	52	52	52	52	52	52	440	440	440	440	440	440	440	256	256	256	256	256	256	256	269	269	269	269	269	269	269	468	468	468	468	468	468	468	397	397	397	397	397	397	397	277	277	277	277	277	277	277	0
56	56	56	48	999999	999999	999999	38	38	30	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	42	42	34	999999	999999	999999	999999	29	29	21	999999	999999	999999	999999	68	68	68	60	999999	999999	999999	57	57	57	49	999999	999999	999999	31	31	23	999999	999999	999999	999999	41	41	33	999999	999999	999999	999999	86	86	86	86	78	999999	999999	69	69	69	69	61	999999	999999	33	33	25	999999	999999	999999	999999	68	68	68	60	999999	999999	999999	88	88	88	88	80	999999	999999	70	70	70	70	62	999999	999999	67	67	67	59	999999	999999	999999	56	56	56	48	999999	999999	999999	45	45	37	999999	999999	999999	999999	92	92	92	92	92	84	999999	22	14	999999	999999	999999	999999	999999	52	52	52	44	999999	999999	999999	42	42	34	999999	999999	999999	999999	26	18	999999	999999	999999	999999	999999	61	61	61	53	999999	999999	999999	19	11	999999	999999	999999	999999	999999	59	59	59	51	999999	999999	999999	89	89	89	89	81	999999	999999	69	69	69	69	61	999999	999999	15	7	999999	999999	999999	999999	999999	78	78	78	78	70	999999	999999	38	38	30	999999	999999	999999	999999	67	67	67	59	999999	999999	999999	70	70	70	70	62	999999	999999	28	20	999999	999999	999999	999999	999999	94	94	94	94	94	86	999999	45	45	37	999999	999999	999999	999999	43	43	35	999999	999999	999999	999999	105	105	105	105	105	97	999999	78	78	78	78	70	999999	999999	65	65	65	57	999999	999999	999999	0
56	56	56	56	48	999999	999999	38	38	38	30	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	42	42	42	34	999999	999999	999999	29	29	29	21	999999	999999	999999	68	68	68	68	60	999999	999999	57	57	57	57	49	999999	999999	31	31	31	23	999999	999999	999999	41	41	41	33	999999	999999	999999	86	86	86	86	86	78	999999	69	69	69	69	69	61	999999	33	33	33	25	999999	999999	999999	68	68	68	68	60	999999	999999	88	88	88	88	88	80	999999	70	70	70	70	70	62	999999	67	67	67	67	59	999999	999999	56	56	56	56	48	999999	999999	45	45	45	37	999999	999999	999999	92	92	92	92	92	92	84	22	22	14	999999	999999	999999	999999	52	52	52	52	44	999999	999999	42	42	42	34	999999	999999	999999	26	26	18	999999	999999	999999	999999	61	61	61	61	53	999999	999999	19	19	11	999999	999999	999999	999999	59	59	59	59	51	999999	999999	89	89	89	89	89	81	999999	69	69	69	69	69	61	999999	15	15	7	999999	999999	999999	999999	78	78	78	78	78	70	999999	38	38	38	30	999999	999999	999999	67	67	67	67	59	999999	999999	70	70	70	70	70	62	999999	28	28	20	999999	999999	999999	999999	94	94	94	94	94	94	86	45	45	45	37	999999	999999	999999	43	43	43	35	999999	999999	999999	105	105	105	105	105	105	97	78	78	78	78	78	70	999999	65	65	65	65	57	999999	999999	0
56	56	56	56	56	48	999999	38	38	38	38	30	999999	999999	999999	999999	999999	999999	999999	999999	999999	42	42	42	42	34	999999	999999	29	29	29	29	21	999999	999999	68	68	68	68	68	60	999999	57	57	57	57	57	49	999999	31	31	31	31	23	999999	999999	41	41	41	41	33	999999	999999	86	86	86	86	86	86	78	69	69	69	69	69	69	61	33	33	33	33	25	999999	999999	68	68	68	68	68	60	999999	88	88	88	88	88	88	80	70	70	70	70	70	70	62	67	67	67	67	67	59	999999	56	56	56	56	56	48	999999	45	45	45	45	37	999999	999999	343	343	343	999999	999999	999999	999999	22	22	22	14	999999	999999	999999	52	52	52	52	52	44	999999	42	42	42	42	34	999999	999999	26	26	26	18	999999	999999	999999	61	61	61	61	61	53	999999	19	19	19	11	999999	999999	999999	59	59	59	59	59	51	999999	89	89	89	89	89	89	81	69	69	69	69	69	69	61	15	15	15	7	999999	999999	999999	78	78	78	78	78	78	70	38	38	38	38	30	999999	999999	67	67	67	67	67	59	999999	70	70	70	70	70	70	62	28	28	28	20	999999	999999	999999	351	351	351	999999	999999	999999	999999	45	45	45	45	37	999999	999999	43	43	43	43	35	999999	999999	397	397	397	999999	999999	999999	999999	78	78	78	78	78	78	70	65	65	65	65	65	57	999999	0
56	56	56	56	56	56	48	38	38	38	38	38	30	999999	999999	999999	999999	999999	999999	999999	999999	42	42	42	42	42	34	999999	29	29	29	29	29	21	999999	68	68	68	68	68	68	60	57	57	57	57	57	57	49	31	31	31	31	31	23	999999	41	41	41	41	41	33	999999	318	318	318	318	999999	999999	999999	254	254	254	254	999999	999999	999999	33	33	33	33	33	25	999999	68	68	68	68	68	68	60	327	327	327	327	999999	999999	999999	257	257	257	257	999999	999999	999999	67	67	67	67	67	67	59	56	56	56	56	56	56	48	45	45	45	45	45	37	999999	343	343	343	343	999999	999999	999999	22	22	22	22	14	999999	999999	52	52	52	52	52	52	44	42	42	42	42	42	34	999999	26	26	26	26	18	999999	999999	61	61	61	61	61	61	53	19	19	19	19	11	999999	999999	59	59	59	59	59	59	51	330	330	330	330	999999	999999	999999	253	253	253	253	999999	999999	999999	15	15	15	15	7	999999	999999	289	289	289	289	999999	999999	999999	38	38	38	38	38	30	999999	67	67	67	67	67	67	59	254	254	254	254	999999	999999	999999	28	28	28	28	20	999999	999999	351	351	351	351	999999	999999	999999	45	45	45	45	45	37	999999	43	43	43	43	43	35	999999	397	397	397	397	999999	999999	999999	287	287	287	287	999999	999999	999999	65	65	65	65	65	65	57	0
200	200	200	200	200	999999	999999	38	38	38	38	38	38	30	999999	999999	999999	999999	999999	999999	999999	42	42	42	42	42	42	34	29	29	29	29	29	29	21	249	249	249	249	249	999999	999999	204	204	204	204	204	999999	999999	31	31	31	31	31	31	23	41	41	41	41	41	41	33	318	318	318	318	318	999999	999999	254	254	254	254	254	999999	999999	33	33	33	33	33	33	25	248	248	248	248	248	999999	999999	327	327	327	327	327	999999	999999	257	257	257	257	257	999999	999999	243	243	243	243	243	999999	999999	199	199	199	199	199	999999	999999	45	45	45	45	45	45	37	343	343	343	343	343	999999	999999	22	22	22	22	22	14	999999	185	185	185	185	185	999999	999999	42	42	42	42	42	42	34	26	26	26	26	26	18	999999	220	220	220	220	220	999999	999999	19	19	19	19	19	11	999999	210	210	210	210	210	999999	999999	330	330	330	330	330	999999	999999	253	253	253	253	253	999999	999999	15	15	15	15	15	7	999999	289	289	289	289	289	999999	999999	38	38	38	38	38	38	30	246	246	246	246	246	999999	999999	254	254	254	254	254	999999	999999	28	28	28	28	28	20	999999	351	351	351	351	351	999999	999999	45	45	45	45	45	45	37	43	43	43	43	43	43	35	397	397	397	397	397	999999	999999	287	287	287	287	287	999999	999999	235	235	235	235	235	999999	999999	0
200	200	200	200	200	200	999999	129	129	129	129	129	129	999999	999999	999999	999999	999999	999999	999999	999999	144	144	144	144	144	144	999999	92	92	92	92	92	92	999999	249	249	249	249	249	249	999999	204	204	204	204	204	204	999999	99	99	99	99	99	99	999999	138	138	138	138	138	138	999999	318	318	318	318	318	318	999999	254	254	254	254	254	254	999999	110	110	110	110	110	110	999999	248	248	248	248	248	248	999999	327	327	327	327	327	327	999999	257	257	257	257	257	257	999999	243	243	243	243	243	243	999999	199	199	199	199	199	199	999999	157	157	157	157	157	157	999999	343	343	343	343	343	343	999999	22	22	22	22	22	22	14	185	185	185	185	185	185	999999	144	144	144	144	144	144	999999	26	26	26	26	26	26	18	220	220	220	220	220	220	999999	19	19	19	19	19	19	11	210	210	210	210	210	210	999999	330	330	330	330	330	330	999999	253	253	253	253	253	253	999999	15	15	15	15	15	15	7	289	289	289	289	289	289	999999	128	128	128	128	128	128	999999	246	246	246	246	246	246	999999	254	254	254	254	254	254	999999	28	28	28	28	28	28	20	351	351	351	351	351	351	999999	156	156	156	156	156	156	999999	148	148	148	148	148	148	999999	397	397	397	397	397	397	999999	287	287	287	287	287	287	999999	235	235	235	235	235	235	999999	0
200	200	200	200	200	200	200	129	129	129	129	129	129	129	999999	999999	999999	999999	999999	999999	999999	144	144	144	144	144	144	144	92	92	92	92	92	92	92	249	249	249	249	249	249	249	204	204	204	204	204	204	204	99	99	99	99	99	99	99	138	138	138	138	138	138	138	318	318	318	318	318	318	318	254	254	254	254	254	254	254	110	110	110	110	110	110	110	248	248	248	248	248	248	248	327	327	327	327	327	327	327	257	257	257	257	257	257	257	243	243	243	243	243	243	243	199	199	199	199	199	199	199	157	157	157	157	157	157	157	343	343	343	343	343	343	343	62	62	62	62	62	62	62	185	185	185	185	185	185	185	144	144	144	144	144	144	144	80	80	80	80	80	80	80	220	220	220	220	220	220	220	54	54	54	54	54	54	54	210	210	210	210	210	210	210	330	330	330	330	330	330	330	253	253	253	253	253	253	253	35	35	35	35	35	35	35	289	289	289	289	289	289	289	128	128	128	128	128	128	128	246	246	246	246	246	246	246	254	254	254	254	254	254	254	87	87	87	87	87	87	87	351	351	351	351	351	351	351	156	156	156	156	156	156	156	148	148	148	148	148	148	148	397	397	397	397	397	397	397	287	287	287	287	287	287	287	235	235	235	235	235	235	235	0
74	74	74	74	66	999999	999999	49	49	49	41	999999	999999	999999	42	42	34	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	999999	29	29	21	999999	999999	999999	999999	61	61	61	53	999999	999999	999999	24	16	999999	999999	999999	999999	999999	32	32	24	999999	999999	999999	999999	52	52	52	44	999999	999999	999999	53	53	53	45	999999	999999	999999	83	83	83	83	75	999999	999999	64	64	64	56	999999	999999	999999	58	58	58	50	999999	999999	999999	55	55	55	47	999999	999999	999999	37	37	29	999999	999999	999999	999999	40	40	32	999999	999999	999999	999999	25	17	999999	999999	999999	999999	999999	63	63	63	55	999999	999999	999999	59	59	59	51	999999	999999	999999	55	55	55	47	999999	999999	999999	32	32	24	999999	999999	999999	999999	33	33	25	999999	999999	999999	999999	44	44	36	999999	999999	999999	999999	53	53	53	45	999999	999999	999999	53	53	53	45	999999	999999	999999	28	20	999999	999999	999999	999999	999999	71	71	71	71	63	999999	999999	87	87	87	87	79	999999	999999	48	48	40	999999	999999	999999	999999	45	45	37	999999	999999	999999	999999	42	42	34	999999	999999	999999	999999	51	51	51	43	999999	999999	999999	49	49	49	41	999999	999999	999999	42	42	34	999999	999999	999999	999999	78	78	78	78	70	999999	999999	41	41	33	999999	999999	999999	999999	59	59	59	51	999999	999999	999999	82	82	82	82	74	999999	999999	76	76	76	76	68	999999	999999	34	34	26	999999	999999	999999	999999	0
